2.000000	0.3892	0.847	0.000
10.000000	3.2334	0.857	0.000
20.000000	2.5669	0.937	0.000
30.000000	4.3727	0.938	0.000
40.000000	3.4169	0.942	0.000
50.000000	3.6862	0.941	0.000
60.000000	4.7246	0.951	0.000
70.000000	5.4564	0.954	0.000
80.000000	4.7114	0.946	0.000
90.000000	4.8888	0.961	0.000
100.000000	6.2779	0.959	0.000
