2.000000	0.2487	0.847	0.000
10.000000	4.4807	0.872	0.000
20.000000	2.4673	0.934	0.000
30.000000	3.9090	0.938	0.000
40.000000	5.7105	0.944	0.000
50.000000	5.0226	0.945	0.000
60.000000	4.5565	0.954	0.000
70.000000	4.9738	0.951	0.000
80.000000	6.6923	0.960	0.000
90.000000	6.6112	0.963	0.000
100.000000	4.3914	0.961	0.000
