2.000000	0.7108	0.847	0.000
10.000000	3.1425	0.854	0.000
20.000000	2.0820	0.847	0.000
30.000000	4.9916	0.873	0.000
40.000000	4.5945	0.895	0.000
50.000000	5.2755	0.901	0.000
60.000000	5.2946	0.925	0.000
70.000000	6.7695	0.928	0.000
80.000000	5.3745	0.930	0.000
90.000000	6.3924	0.947	0.000
100.000000	6.9608	0.950	0.000
